location,date,vaccine,total_vaccinations
Latvia,2021-03-05,Johnson&Johnson,2
Latvia,2021-03-05,Moderna,8068
Latvia,2021-03-05,Oxford/AstraZeneca,46480
Latvia,2021-03-05,Pfizer/BioNTech,34874
Latvia,2021-03-06,Moderna,8154
Latvia,2021-03-06,Oxford/AstraZeneca,47528
Latvia,2021-03-06,Pfizer/BioNTech,34878
Latvia,2021-03-07,Johnson&Johnson,3
Latvia,2021-03-07,Oxford/AstraZeneca,47609
Latvia,2021-03-07,Pfizer/BioNTech,34886
Latvia,2021-03-08,Johnson&Johnson,4
Latvia,2021-03-08,Moderna,8420
Latvia,2021-03-08,Oxford/AstraZeneca,49746
Latvia,2021-03-08,Pfizer/BioNTech,34893
Latvia,2021-03-09,Moderna,8779
Latvia,2021-03-09,Oxford/AstraZeneca,52333
Latvia,2021-03-09,Pfizer/BioNTech,35139
Latvia,2021-03-10,Moderna,9062
Latvia,2021-03-10,Oxford/AstraZeneca,54970
Latvia,2021-03-10,Pfizer/BioNTech,35711
Latvia,2021-03-11,Moderna,9225
Latvia,2021-03-11,Oxford/AstraZeneca,58474
Latvia,2021-03-11,Pfizer/BioNTech,35861
Latvia,2021-03-12,Moderna,9359
Latvia,2021-03-12,Oxford/AstraZeneca,65742
Latvia,2021-03-12,Pfizer/BioNTech,35907
Latvia,2021-03-13,Moderna,9429
Latvia,2021-03-13,Oxford/AstraZeneca,66983
Latvia,2021-03-13,Pfizer/BioNTech,35911
Latvia,2021-03-14,Moderna,9430
Latvia,2021-03-14,Oxford/AstraZeneca,67057
Latvia,2021-03-14,Pfizer/BioNTech,35913
Latvia,2021-03-15,Moderna,9533
Latvia,2021-03-15,Oxford/AstraZeneca,72519
Latvia,2021-03-15,Pfizer/BioNTech,35918
Latvia,2021-03-16,Johnson&Johnson,6
Latvia,2021-03-16,Moderna,9698
Latvia,2021-03-16,Oxford/AstraZeneca,72534
Latvia,2021-03-16,Pfizer/BioNTech,35936
Latvia,2021-03-17,Moderna,9860
Latvia,2021-03-17,Oxford/AstraZeneca,72544
Latvia,2021-03-17,Pfizer/BioNTech,35951
Latvia,2021-03-18,Johnson&Johnson,7
Latvia,2021-03-18,Moderna,10083
Latvia,2021-03-18,Oxford/AstraZeneca,72553
Latvia,2021-03-18,Pfizer/BioNTech,36011
Latvia,2021-03-19,Moderna,10423
Latvia,2021-03-19,Oxford/AstraZeneca,73075
Latvia,2021-03-19,Pfizer/BioNTech,36112
Latvia,2021-03-20,Moderna,10473
Latvia,2021-03-20,Oxford/AstraZeneca,73439
Latvia,2021-03-20,Pfizer/BioNTech,36115
Latvia,2021-03-21,Moderna,10477
Latvia,2021-03-21,Oxford/AstraZeneca,73468
Latvia,2021-03-21,Pfizer/BioNTech,36120
Latvia,2021-03-22,Johnson&Johnson,9
Latvia,2021-03-22,Moderna,11140
Latvia,2021-03-22,Oxford/AstraZeneca,76493
Latvia,2021-03-22,Pfizer/BioNTech,36125
Latvia,2021-03-23,Johnson&Johnson,10
Latvia,2021-03-23,Moderna,12388
Latvia,2021-03-23,Oxford/AstraZeneca,82601
Latvia,2021-03-23,Pfizer/BioNTech,36326
Latvia,2021-03-24,Moderna,13887
Latvia,2021-03-24,Oxford/AstraZeneca,88989
Latvia,2021-03-24,Pfizer/BioNTech,36871
Latvia,2021-03-25,Moderna,15493
Latvia,2021-03-25,Oxford/AstraZeneca,93941
Latvia,2021-03-25,Pfizer/BioNTech,37356
Latvia,2021-03-26,Moderna,17160
Latvia,2021-03-26,Oxford/AstraZeneca,96806
Latvia,2021-03-26,Pfizer/BioNTech,37813
Latvia,2021-03-27,Moderna,17566
Latvia,2021-03-27,Oxford/AstraZeneca,96978
Latvia,2021-03-27,Pfizer/BioNTech,37817
Latvia,2021-03-28,Oxford/AstraZeneca,97010
Latvia,2021-03-28,Pfizer/BioNTech,37824
Latvia,2021-03-29,Moderna,18594
Latvia,2021-03-29,Oxford/AstraZeneca,98664
Latvia,2021-03-29,Pfizer/BioNTech,37832
Latvia,2021-03-30,Johnson&Johnson,11
Latvia,2021-03-30,Moderna,19903
Latvia,2021-03-30,Oxford/AstraZeneca,102561
Latvia,2021-03-30,Pfizer/BioNTech,38821
Latvia,2021-03-31,Moderna,21246
Latvia,2021-03-31,Oxford/AstraZeneca,106489
Latvia,2021-03-31,Pfizer/BioNTech,40534
Latvia,2021-04-01,Johnson&Johnson,12
Latvia,2021-04-01,Moderna,22755
Latvia,2021-04-01,Oxford/AstraZeneca,109255
Latvia,2021-04-01,Pfizer/BioNTech,41178
Latvia,2021-04-02,Johnson&Johnson,13
Latvia,2021-04-02,Moderna,23001
Latvia,2021-04-02,Oxford/AstraZeneca,109584
Latvia,2021-04-02,Pfizer/BioNTech,41190
Latvia,2021-04-03,Johnson&Johnson,14
Latvia,2021-04-03,Moderna,23162
Latvia,2021-04-03,Oxford/AstraZeneca,112946
Latvia,2021-04-03,Pfizer/BioNTech,41336
Latvia,2021-04-04,Moderna,23170
Latvia,2021-04-04,Oxford/AstraZeneca,114564
Latvia,2021-04-04,Pfizer/BioNTech,41341
Latvia,2021-04-05,Johnson&Johnson,15
Latvia,2021-04-05,Moderna,23310
Latvia,2021-04-05,Oxford/AstraZeneca,117297
Latvia,2021-04-05,Pfizer/BioNTech,41349
Latvia,2021-04-06,Johnson&Johnson,16
Latvia,2021-04-06,Moderna,25039
Latvia,2021-04-06,Oxford/AstraZeneca,121576
Latvia,2021-04-06,Pfizer/BioNTech,41415
Latvia,2021-04-07,Johnson&Johnson,25
Latvia,2021-04-07,Moderna,27433
Latvia,2021-04-07,Oxford/AstraZeneca,129624
Latvia,2021-04-07,Pfizer/BioNTech,41550
Latvia,2021-04-08,Johnson&Johnson,30
Latvia,2021-04-08,Moderna,29442
Latvia,2021-04-08,Oxford/AstraZeneca,134954
Latvia,2021-04-08,Pfizer/BioNTech,42007
Latvia,2021-04-09,Johnson&Johnson,36
Latvia,2021-04-09,Moderna,30859
Latvia,2021-04-09,Oxford/AstraZeneca,138957
Latvia,2021-04-09,Pfizer/BioNTech,42315
Latvia,2021-04-10,Moderna,31012
Latvia,2021-04-10,Oxford/AstraZeneca,140771
Latvia,2021-04-10,Pfizer/BioNTech,42374
Latvia,2021-04-11,Johnson&Johnson,38
Latvia,2021-04-11,Moderna,31014
Latvia,2021-04-11,Oxford/AstraZeneca,140862
Latvia,2021-04-11,Pfizer/BioNTech,42378
Latvia,2021-04-12,Moderna,31579
Latvia,2021-04-12,Oxford/AstraZeneca,142869
Latvia,2021-04-12,Pfizer/BioNTech,42803
Latvia,2021-04-13,Johnson&Johnson,39
Latvia,2021-04-13,Moderna,32471
Latvia,2021-04-13,Oxford/AstraZeneca,145117
Latvia,2021-04-13,Pfizer/BioNTech,44044
Latvia,2021-04-14,Moderna,34354
Latvia,2021-04-14,Oxford/AstraZeneca,147687
Latvia,2021-04-14,Pfizer/BioNTech,46459
Latvia,2021-04-15,Moderna,36181
Latvia,2021-04-15,Oxford/AstraZeneca,149897
Latvia,2021-04-15,Pfizer/BioNTech,48748
Latvia,2021-04-16,Moderna,37119
Latvia,2021-04-16,Oxford/AstraZeneca,155032
Latvia,2021-04-16,Pfizer/BioNTech,52154
Latvia,2021-04-17,Moderna,37333
Latvia,2021-04-17,Oxford/AstraZeneca,160521
Latvia,2021-04-17,Pfizer/BioNTech,52973
Latvia,2021-04-18,Moderna,37431
Latvia,2021-04-18,Oxford/AstraZeneca,160913
Latvia,2021-04-18,Pfizer/BioNTech,53415
Latvia,2021-04-19,Moderna,38796
Latvia,2021-04-19,Oxford/AstraZeneca,161789
Latvia,2021-04-19,Pfizer/BioNTech,55181
Latvia,2021-04-20,Moderna,42821
Latvia,2021-04-20,Oxford/AstraZeneca,162763
Latvia,2021-04-20,Pfizer/BioNTech,57600
Latvia,2021-04-21,Moderna,48260
Latvia,2021-04-21,Oxford/AstraZeneca,164365
Latvia,2021-04-21,Pfizer/BioNTech,61027
Latvia,2021-04-22,Moderna,54260
Latvia,2021-04-22,Oxford/AstraZeneca,165208
Latvia,2021-04-22,Pfizer/BioNTech,64078
Latvia,2021-04-23,Moderna,58416
Latvia,2021-04-23,Oxford/AstraZeneca,166390
Latvia,2021-04-23,Pfizer/BioNTech,69578
Latvia,2021-04-24,Moderna,58839
Latvia,2021-04-24,Oxford/AstraZeneca,167042
Latvia,2021-04-24,Pfizer/BioNTech,74719
Latvia,2021-04-25,Moderna,59087
Latvia,2021-04-25,Oxford/AstraZeneca,167135
Latvia,2021-04-25,Pfizer/BioNTech,75781
Latvia,2021-04-26,Moderna,61205
Latvia,2021-04-26,Oxford/AstraZeneca,168697
Latvia,2021-04-26,Pfizer/BioNTech,76698
Latvia,2021-04-27,Johnson&Johnson,114
Latvia,2021-04-27,Moderna,64577
Latvia,2021-04-27,Oxford/AstraZeneca,171091
Latvia,2021-04-27,Pfizer/BioNTech,78392
Latvia,2021-04-28,Johnson&Johnson,225
Latvia,2021-04-28,Moderna,68664
Latvia,2021-04-28,Oxford/AstraZeneca,173896
Latvia,2021-04-28,Pfizer/BioNTech,86050
Latvia,2021-04-29,Johnson&Johnson,274
Latvia,2021-04-29,Moderna,72873
Latvia,2021-04-29,Oxford/AstraZeneca,176995
Latvia,2021-04-29,Pfizer/BioNTech,93173
Latvia,2021-04-30,Johnson&Johnson,356
Latvia,2021-04-30,Moderna,75830
Latvia,2021-04-30,Oxford/AstraZeneca,179162
Latvia,2021-04-30,Pfizer/BioNTech,99534
Latvia,2021-05-01,Johnson&Johnson,358
Latvia,2021-05-01,Moderna,76070
Latvia,2021-05-01,Oxford/AstraZeneca,179547
Latvia,2021-05-01,Pfizer/BioNTech,105770
Latvia,2021-05-02,Johnson&Johnson,369
Latvia,2021-05-02,Moderna,76107
Latvia,2021-05-02,Oxford/AstraZeneca,179570
Latvia,2021-05-02,Pfizer/BioNTech,107311
Latvia,2021-05-03,Johnson&Johnson,370
Latvia,2021-05-03,Moderna,76749
Latvia,2021-05-03,Oxford/AstraZeneca,180116
Latvia,2021-05-03,Pfizer/BioNTech,109119
Latvia,2021-05-04,Johnson&Johnson,373
Latvia,2021-05-04,Moderna,76839
Latvia,2021-05-04,Oxford/AstraZeneca,180121
Latvia,2021-05-04,Pfizer/BioNTech,117911
Latvia,2021-05-05,Johnson&Johnson,508
Latvia,2021-05-05,Moderna,80730
Latvia,2021-05-05,Oxford/AstraZeneca,182931
Latvia,2021-05-05,Pfizer/BioNTech,127848
Latvia,2021-05-06,Johnson&Johnson,680
Latvia,2021-05-06,Moderna,85071
Latvia,2021-05-06,Oxford/AstraZeneca,186834
Latvia,2021-05-06,Pfizer/BioNTech,141163
Latvia,2021-05-07,Johnson&Johnson,845
Latvia,2021-05-07,Moderna,89125
Latvia,2021-05-07,Oxford/AstraZeneca,189867
Latvia,2021-05-07,Pfizer/BioNTech,153943
Latvia,2021-05-08,Johnson&Johnson,893
Latvia,2021-05-08,Moderna,90795
Latvia,2021-05-08,Oxford/AstraZeneca,190989
Latvia,2021-05-08,Pfizer/BioNTech,163409
Latvia,2021-05-09,Johnson&Johnson,976
Latvia,2021-05-09,Moderna,90798
Latvia,2021-05-09,Oxford/AstraZeneca,191016
Latvia,2021-05-09,Pfizer/BioNTech,164925
Latvia,2021-05-10,Johnson&Johnson,1101
Latvia,2021-05-10,Moderna,92766
Latvia,2021-05-10,Oxford/AstraZeneca,193474
Latvia,2021-05-10,Pfizer/BioNTech,169969
Latvia,2021-05-11,Johnson&Johnson,1381
Latvia,2021-05-11,Moderna,95332
Latvia,2021-05-11,Oxford/AstraZeneca,195778
Latvia,2021-05-11,Pfizer/BioNTech,182839
Latvia,2021-05-12,Johnson&Johnson,1952
Latvia,2021-05-12,Moderna,99002
Latvia,2021-05-12,Oxford/AstraZeneca,198323
Latvia,2021-05-12,Pfizer/BioNTech,198880
Latvia,2021-05-13,Johnson&Johnson,2613
Latvia,2021-05-13,Moderna,102598
Latvia,2021-05-13,Oxford/AstraZeneca,201209
Latvia,2021-05-13,Pfizer/BioNTech,214200
Latvia,2021-05-14,Johnson&Johnson,3530
Latvia,2021-05-14,Moderna,105603
Latvia,2021-05-14,Oxford/AstraZeneca,204667
Latvia,2021-05-14,Pfizer/BioNTech,228764
Latvia,2021-05-15,Johnson&Johnson,3623
Latvia,2021-05-15,Moderna,106133
Latvia,2021-05-15,Oxford/AstraZeneca,205263
Latvia,2021-05-15,Pfizer/BioNTech,240864
Latvia,2021-05-16,Johnson&Johnson,3643
Latvia,2021-05-16,Moderna,106375
Latvia,2021-05-16,Oxford/AstraZeneca,205303
Latvia,2021-05-16,Pfizer/BioNTech,245599
Latvia,2021-05-17,Johnson&Johnson,4276
Latvia,2021-05-17,Moderna,109008
Latvia,2021-05-17,Oxford/AstraZeneca,207659
Latvia,2021-05-17,Pfizer/BioNTech,251948
Latvia,2021-05-18,Johnson&Johnson,5556
Latvia,2021-05-18,Moderna,113569
Latvia,2021-05-18,Oxford/AstraZeneca,209427
Latvia,2021-05-18,Pfizer/BioNTech,261688
Latvia,2021-05-19,Johnson&Johnson,7469
Latvia,2021-05-19,Moderna,118959
Latvia,2021-05-19,Oxford/AstraZeneca,211565
Latvia,2021-05-19,Pfizer/BioNTech,275389
Latvia,2021-05-20,Johnson&Johnson,9259
Latvia,2021-05-20,Moderna,124939
Latvia,2021-05-20,Oxford/AstraZeneca,213672
Latvia,2021-05-20,Pfizer/BioNTech,286939
Latvia,2021-05-21,Johnson&Johnson,11646
Latvia,2021-05-21,Moderna,129031
Latvia,2021-05-21,Oxford/AstraZeneca,215096
Latvia,2021-05-21,Pfizer/BioNTech,299808
Latvia,2021-05-22,Johnson&Johnson,13128
Latvia,2021-05-22,Moderna,130665
Latvia,2021-05-22,Oxford/AstraZeneca,215518
Latvia,2021-05-22,Pfizer/BioNTech,309020
Latvia,2021-05-23,Johnson&Johnson,13340
Latvia,2021-05-23,Moderna,131515
Latvia,2021-05-23,Oxford/AstraZeneca,215523
Latvia,2021-05-23,Pfizer/BioNTech,310779
Latvia,2021-05-24,Johnson&Johnson,14707
Latvia,2021-05-24,Moderna,134259
Latvia,2021-05-24,Oxford/AstraZeneca,217445
Latvia,2021-05-24,Pfizer/BioNTech,316617
Latvia,2021-05-25,Johnson&Johnson,15830
Latvia,2021-05-25,Moderna,138341
Latvia,2021-05-25,Oxford/AstraZeneca,219778
Latvia,2021-05-25,Pfizer/BioNTech,329607
Latvia,2021-05-26,Johnson&Johnson,16856
Latvia,2021-05-26,Moderna,142356
Latvia,2021-05-26,Oxford/AstraZeneca,222881
Latvia,2021-05-26,Pfizer/BioNTech,343364
Latvia,2021-05-27,Johnson&Johnson,17784
Latvia,2021-05-27,Moderna,146038
Latvia,2021-05-27,Oxford/AstraZeneca,225661
Latvia,2021-05-27,Pfizer/BioNTech,357878
Latvia,2021-05-28,Johnson&Johnson,19217
Latvia,2021-05-28,Moderna,150170
Latvia,2021-05-28,Oxford/AstraZeneca,227608
Latvia,2021-05-28,Pfizer/BioNTech,375058
Latvia,2021-05-29,Johnson&Johnson,20866
Latvia,2021-05-29,Moderna,150827
Latvia,2021-05-29,Oxford/AstraZeneca,227861
Latvia,2021-05-29,Pfizer/BioNTech,384364
Latvia,2021-05-30,Johnson&Johnson,21603
Latvia,2021-05-30,Moderna,151021
Latvia,2021-05-30,Oxford/AstraZeneca,227896
Latvia,2021-05-30,Pfizer/BioNTech,387536
Latvia,2021-05-31,Johnson&Johnson,22663
Latvia,2021-05-31,Moderna,152716
Latvia,2021-05-31,Oxford/AstraZeneca,229523
Latvia,2021-05-31,Pfizer/BioNTech,396188
Latvia,2021-06-01,Johnson&Johnson,23614
Latvia,2021-06-01,Moderna,154472
Latvia,2021-06-01,Oxford/AstraZeneca,232194
Latvia,2021-06-01,Pfizer/BioNTech,411984
Latvia,2021-06-02,Johnson&Johnson,25071
Latvia,2021-06-02,Moderna,157381
Latvia,2021-06-02,Oxford/AstraZeneca,234885
Latvia,2021-06-02,Pfizer/BioNTech,426909
Latvia,2021-06-03,Johnson&Johnson,26151
Latvia,2021-06-03,Moderna,161298
Latvia,2021-06-03,Oxford/AstraZeneca,237216
Latvia,2021-06-03,Pfizer/BioNTech,441374
Latvia,2021-06-04,Johnson&Johnson,27965
Latvia,2021-06-04,Moderna,166110
Latvia,2021-06-04,Oxford/AstraZeneca,238529
Latvia,2021-06-04,Pfizer/BioNTech,453487
Latvia,2021-06-05,Johnson&Johnson,29004
Latvia,2021-06-05,Moderna,167780
Latvia,2021-06-05,Oxford/AstraZeneca,238796
Latvia,2021-06-05,Pfizer/BioNTech,461755
Latvia,2021-06-06,Johnson&Johnson,30086
Latvia,2021-06-06,Moderna,167885
Latvia,2021-06-06,Oxford/AstraZeneca,238808
Latvia,2021-06-06,Pfizer/BioNTech,465767
Latvia,2021-06-07,Johnson&Johnson,31133
Latvia,2021-06-07,Moderna,170128
Latvia,2021-06-07,Oxford/AstraZeneca,240749
Latvia,2021-06-07,Pfizer/BioNTech,475458
Latvia,2021-06-08,Johnson&Johnson,32545
Latvia,2021-06-08,Moderna,172354
Latvia,2021-06-08,Oxford/AstraZeneca,244037
Latvia,2021-06-08,Pfizer/BioNTech,486636
Latvia,2021-06-09,Johnson&Johnson,33762
Latvia,2021-06-09,Moderna,174610
Latvia,2021-06-09,Oxford/AstraZeneca,247604
Latvia,2021-06-09,Pfizer/BioNTech,497955
Latvia,2021-06-10,Johnson&Johnson,35359
Latvia,2021-06-10,Moderna,176972
Latvia,2021-06-10,Oxford/AstraZeneca,250735
Latvia,2021-06-10,Pfizer/BioNTech,507872
Latvia,2021-06-11,Johnson&Johnson,36931
Latvia,2021-06-11,Moderna,179627
Latvia,2021-06-11,Oxford/AstraZeneca,253251
Latvia,2021-06-11,Pfizer/BioNTech,518506
Latvia,2021-06-12,Johnson&Johnson,38225
Latvia,2021-06-12,Moderna,180675
Latvia,2021-06-12,Oxford/AstraZeneca,253479
Latvia,2021-06-12,Pfizer/BioNTech,524195
Latvia,2021-06-13,Johnson&Johnson,38688
Latvia,2021-06-13,Moderna,181001
Latvia,2021-06-13,Oxford/AstraZeneca,253490
Latvia,2021-06-13,Pfizer/BioNTech,525025
Latvia,2021-06-14,Johnson&Johnson,39581
Latvia,2021-06-14,Moderna,182935
Latvia,2021-06-14,Oxford/AstraZeneca,254751
Latvia,2021-06-14,Pfizer/BioNTech,531310
Latvia,2021-06-15,Johnson&Johnson,41247
Latvia,2021-06-15,Moderna,184648
Latvia,2021-06-15,Oxford/AstraZeneca,257535
Latvia,2021-06-15,Pfizer/BioNTech,538119
Latvia,2021-06-16,Johnson&Johnson,42846
Latvia,2021-06-16,Moderna,186734
Latvia,2021-06-16,Oxford/AstraZeneca,260298
Latvia,2021-06-16,Pfizer/BioNTech,547576
Latvia,2021-06-17,Johnson&Johnson,44500
Latvia,2021-06-17,Moderna,188315
Latvia,2021-06-17,Oxford/AstraZeneca,262550
Latvia,2021-06-17,Pfizer/BioNTech,555372
Latvia,2021-06-18,Johnson&Johnson,46508
Latvia,2021-06-18,Moderna,190249
Latvia,2021-06-18,Oxford/AstraZeneca,264623
Latvia,2021-06-18,Pfizer/BioNTech,566669
Latvia,2021-06-19,Johnson&Johnson,47998
Latvia,2021-06-19,Moderna,191861
Latvia,2021-06-19,Oxford/AstraZeneca,265146
Latvia,2021-06-19,Pfizer/BioNTech,571514
Latvia,2021-06-20,Johnson&Johnson,48659
Latvia,2021-06-20,Moderna,192565
Latvia,2021-06-20,Oxford/AstraZeneca,265210
Latvia,2021-06-20,Pfizer/BioNTech,573562
Latvia,2021-06-21,Johnson&Johnson,50178
Latvia,2021-06-21,Moderna,194302
Latvia,2021-06-21,Oxford/AstraZeneca,268252
Latvia,2021-06-21,Pfizer/BioNTech,579798
Latvia,2021-06-22,Johnson&Johnson,51469
Latvia,2021-06-22,Moderna,195709
Latvia,2021-06-22,Oxford/AstraZeneca,269324
Latvia,2021-06-22,Pfizer/BioNTech,586381
Latvia,2021-06-23,Johnson&Johnson,51597
Latvia,2021-06-23,Moderna,195746
Latvia,2021-06-23,Oxford/AstraZeneca,269327
Latvia,2021-06-23,Pfizer/BioNTech,586557
Latvia,2021-06-24,Johnson&Johnson,51607
Latvia,2021-06-24,Moderna,195765
Latvia,2021-06-24,Oxford/AstraZeneca,269332
Latvia,2021-06-24,Pfizer/BioNTech,586618
Latvia,2021-06-25,Johnson&Johnson,51934
Latvia,2021-06-25,Moderna,197047
Latvia,2021-06-25,Oxford/AstraZeneca,269471
Latvia,2021-06-25,Pfizer/BioNTech,587870
Latvia,2021-06-26,Johnson&Johnson,52544
Latvia,2021-06-26,Moderna,197279
Latvia,2021-06-26,Oxford/AstraZeneca,270612
Latvia,2021-06-26,Pfizer/BioNTech,589101
Latvia,2021-06-27,Johnson&Johnson,53015
Latvia,2021-06-27,Moderna,197439
Latvia,2021-06-27,Oxford/AstraZeneca,271846
Latvia,2021-06-27,Pfizer/BioNTech,589510
Latvia,2021-06-28,Johnson&Johnson,54321
Latvia,2021-06-28,Moderna,199796
Latvia,2021-06-28,Oxford/AstraZeneca,274909
Latvia,2021-06-28,Pfizer/BioNTech,598302
Latvia,2021-06-29,Johnson&Johnson,56173
Latvia,2021-06-29,Moderna,202028
Latvia,2021-06-29,Oxford/AstraZeneca,277005
Latvia,2021-06-29,Pfizer/BioNTech,606529
Latvia,2021-06-30,Johnson&Johnson,58102
Latvia,2021-06-30,Moderna,203803
Latvia,2021-06-30,Oxford/AstraZeneca,279813
Latvia,2021-06-30,Pfizer/BioNTech,614742
Latvia,2021-07-01,Johnson&Johnson,59766
Latvia,2021-07-01,Moderna,205590
Latvia,2021-07-01,Oxford/AstraZeneca,281042
Latvia,2021-07-01,Pfizer/BioNTech,621823
Latvia,2021-07-02,Johnson&Johnson,61735
Latvia,2021-07-02,Moderna,208126
Latvia,2021-07-02,Oxford/AstraZeneca,282328
Latvia,2021-07-02,Pfizer/BioNTech,628441
Latvia,2021-07-03,Johnson&Johnson,63322
Latvia,2021-07-03,Moderna,208953
Latvia,2021-07-03,Oxford/AstraZeneca,284785
Latvia,2021-07-03,Pfizer/BioNTech,632189
Latvia,2021-07-04,Johnson&Johnson,64154
Latvia,2021-07-04,Moderna,209082
Latvia,2021-07-04,Oxford/AstraZeneca,284816
Latvia,2021-07-04,Pfizer/BioNTech,633426
Latvia,2021-07-05,Johnson&Johnson,65694
Latvia,2021-07-05,Moderna,210163
Latvia,2021-07-05,Oxford/AstraZeneca,285287
Latvia,2021-07-05,Pfizer/BioNTech,638040
Latvia,2021-07-06,Johnson&Johnson,67745
Latvia,2021-07-06,Moderna,210739
Latvia,2021-07-06,Oxford/AstraZeneca,285853
Latvia,2021-07-06,Pfizer/BioNTech,643724
Latvia,2021-07-07,Johnson&Johnson,70297
Latvia,2021-07-07,Moderna,211378
Latvia,2021-07-07,Oxford/AstraZeneca,286474
Latvia,2021-07-07,Pfizer/BioNTech,650080
Latvia,2021-07-08,Johnson&Johnson,72286
Latvia,2021-07-08,Moderna,211852
Latvia,2021-07-08,Oxford/AstraZeneca,286931
Latvia,2021-07-08,Pfizer/BioNTech,655823
Latvia,2021-07-09,Johnson&Johnson,74818
Latvia,2021-07-09,Moderna,212381
Latvia,2021-07-09,Oxford/AstraZeneca,289150
Latvia,2021-07-09,Pfizer/BioNTech,661851
Latvia,2021-07-10,Johnson&Johnson,76451
Latvia,2021-07-10,Moderna,213170
Latvia,2021-07-10,Oxford/AstraZeneca,291463
Latvia,2021-07-10,Pfizer/BioNTech,665129
Latvia,2021-07-11,Johnson&Johnson,77369
Latvia,2021-07-11,Moderna,213340
Latvia,2021-07-11,Oxford/AstraZeneca,291641
Latvia,2021-07-11,Pfizer/BioNTech,665910
Latvia,2021-07-12,Johnson&Johnson,79031
Latvia,2021-07-12,Moderna,214171
Latvia,2021-07-12,Oxford/AstraZeneca,291926
Latvia,2021-07-12,Pfizer/BioNTech,669607
Latvia,2021-07-13,Johnson&Johnson,81169
Latvia,2021-07-13,Moderna,214587
Latvia,2021-07-13,Oxford/AstraZeneca,292158
Latvia,2021-07-13,Pfizer/BioNTech,673456
Latvia,2021-07-14,Johnson&Johnson,83492
Latvia,2021-07-14,Moderna,215240
Latvia,2021-07-14,Oxford/AstraZeneca,292435
Latvia,2021-07-14,Pfizer/BioNTech,676087
Latvia,2021-07-15,Johnson&Johnson,85177
Latvia,2021-07-15,Moderna,215840
Latvia,2021-07-15,Oxford/AstraZeneca,292665
Latvia,2021-07-15,Pfizer/BioNTech,678360
Latvia,2021-07-16,Johnson&Johnson,87157
Latvia,2021-07-16,Moderna,216396
Latvia,2021-07-16,Oxford/AstraZeneca,292769
Latvia,2021-07-16,Pfizer/BioNTech,681387
Latvia,2021-07-17,Johnson&Johnson,88737
Latvia,2021-07-17,Moderna,216586
Latvia,2021-07-17,Oxford/AstraZeneca,292823
Latvia,2021-07-17,Pfizer/BioNTech,683202
Latvia,2021-07-18,Johnson&Johnson,89154
Latvia,2021-07-18,Moderna,216732
Latvia,2021-07-18,Oxford/AstraZeneca,292830
Latvia,2021-07-18,Pfizer/BioNTech,683892
Latvia,2021-07-19,Johnson&Johnson,90345
Latvia,2021-07-19,Moderna,217020
Latvia,2021-07-19,Oxford/AstraZeneca,292853
Latvia,2021-07-19,Pfizer/BioNTech,687479
Latvia,2021-07-20,Johnson&Johnson,91603
Latvia,2021-07-20,Moderna,217489
Latvia,2021-07-20,Oxford/AstraZeneca,293056
Latvia,2021-07-20,Pfizer/BioNTech,692333
Latvia,2021-07-21,Johnson&Johnson,93030
Latvia,2021-07-21,Moderna,217825
Latvia,2021-07-21,Oxford/AstraZeneca,293205
Latvia,2021-07-21,Pfizer/BioNTech,697778
Latvia,2021-07-22,Johnson&Johnson,94263
Latvia,2021-07-22,Moderna,218068
Latvia,2021-07-22,Oxford/AstraZeneca,293383
Latvia,2021-07-22,Pfizer/BioNTech,702657
Latvia,2021-07-23,Johnson&Johnson,95238
Latvia,2021-07-23,Moderna,218324
Latvia,2021-07-23,Oxford/AstraZeneca,293437
Latvia,2021-07-23,Pfizer/BioNTech,707632
Latvia,2021-07-24,Johnson&Johnson,96298
Latvia,2021-07-24,Moderna,218647
Latvia,2021-07-24,Oxford/AstraZeneca,293444
Latvia,2021-07-24,Pfizer/BioNTech,710959
Latvia,2021-07-25,Johnson&Johnson,96553
Latvia,2021-07-25,Moderna,218678
Latvia,2021-07-25,Oxford/AstraZeneca,293445
Latvia,2021-07-25,Pfizer/BioNTech,712025
Latvia,2021-07-26,Johnson&Johnson,97185
Latvia,2021-07-26,Moderna,219046
Latvia,2021-07-26,Oxford/AstraZeneca,293525
Latvia,2021-07-26,Pfizer/BioNTech,716635
Latvia,2021-07-27,Johnson&Johnson,97781
Latvia,2021-07-27,Moderna,219555
Latvia,2021-07-27,Oxford/AstraZeneca,293589
Latvia,2021-07-27,Pfizer/BioNTech,721713
Latvia,2021-07-28,Johnson&Johnson,98385
Latvia,2021-07-28,Moderna,220164
Latvia,2021-07-28,Oxford/AstraZeneca,293631
Latvia,2021-07-28,Pfizer/BioNTech,727389
Latvia,2021-07-29,Johnson&Johnson,99013
Latvia,2021-07-29,Moderna,220550
Latvia,2021-07-29,Oxford/AstraZeneca,293660
Latvia,2021-07-29,Pfizer/BioNTech,731839
Latvia,2021-07-30,Johnson&Johnson,99560
Latvia,2021-07-30,Moderna,221209
Latvia,2021-07-30,Oxford/AstraZeneca,293702
Latvia,2021-07-30,Pfizer/BioNTech,737460
Latvia,2021-07-31,Johnson&Johnson,100223
Latvia,2021-07-31,Moderna,221382
Latvia,2021-07-31,Oxford/AstraZeneca,293717
Latvia,2021-07-31,Pfizer/BioNTech,740425
Latvia,2021-08-01,Johnson&Johnson,100549
