location,date,vaccine,total_vaccinations
Chile,2021-08-10,Sinovac,18922528.0
Chile,2021-08-11,Oxford/AstraZeneca,469767.0
Chile,2021-08-11,Pfizer/BioNTech,6688754.0
Chile,2021-08-11,Sinovac,18926608.0
Chile,2021-08-12,Oxford/AstraZeneca,471275.0
Chile,2021-08-12,Pfizer/BioNTech,6763321.0
Chile,2021-08-12,Sinovac,18931927.0
Chile,2021-08-13,Oxford/AstraZeneca,472088.0
Chile,2021-08-13,Pfizer/BioNTech,6810095.0
Chile,2021-08-13,Sinovac,18935433.0
Chile,2021-08-14,Oxford/AstraZeneca,472112.0
Chile,2021-08-14,Pfizer/BioNTech,6811040.0
Chile,2021-08-14,Sinovac,18935751.0
Chile,2021-08-15,Oxford/AstraZeneca,472114.0
Chile,2021-08-15,Pfizer/BioNTech,6811124.0
Chile,2021-08-15,Sinovac,18936087.0
Chile,2021-08-16,Oxford/AstraZeneca,473051.0
Chile,2021-08-16,Pfizer/BioNTech,6815576.0
Chile,2021-08-16,Sinovac,18990000.0
Chile,2021-08-17,Oxford/AstraZeneca,474009.0
Chile,2021-08-17,Pfizer/BioNTech,6819599.0
Chile,2021-08-17,Sinovac,19038322.0
